binomial,family,invert,vert_end,vert_ect,vert_fish,vert_unk,scav,fruit,nect,seed,plant_other,diet_source,diet_certainty,forage,forage_certainty,forage_comment,nocturnal,crepuscular,diurnal,activity_source,activity_certainty,body_mass,body_mass_source,body_mass_species_level
Bassaricyon lasius,Procyonidae,20,10,0,0,0,0,70,0,0,0,Ref_1,ABC,Ar,A,,1,1,0,Ref_1,ABC,1200,Ref_117,1
Bassaricyon pauli,Procyonidae,20,10,0,0,0,0,70,0,0,0,Ref_1,ABC,Ar,A,,1,1,0,Ref_1,ABC,1200,Ref_117,1
Bassariscus astutus,Procyonidae,20,10,0,0,0,0,70,0,0,0,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,1129.51,Ref_117,1
Bassariscus sumichrasti,Procyonidae,20,10,0,0,0,0,70,0,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,899.99,Ref_117,1
Nasua nasua,Procyonidae,10,20,0,0,0,0,70,0,0,0,Ref_1,ABC,S,A,,0,0,1,Ref_1,ABC,3793.85,Ref_117,1
Nasua narica,Procyonidae,10,20,0,0,0,0,70,0,0,0,Ref_1,ABC,S,A,,0,0,1,Ref_1,ABC,4030.05,Ref_117,1
Nasuella olivacea,Procyonidae,10,20,0,0,0,0,70,0,0,0,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,1339.99,Ref_117,1
Potos flavus,Procyonidae,10,0,0,0,10,0,80,0,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,3000,Ref_117,1
Procyon cancrivorus,Procyonidae,50,0,10,20,0,0,10,0,10,0,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,6949.92,Ref_117,1
Procyon lotor,Procyonidae,40,0,20,0,0,0,20,0,20,0,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,5524.97,Ref_117,1
Procyon pygmaeus,Procyonidae,40,0,20,0,0,0,20,0,20,0,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,2500,Ref_117,1
Ailurus fulgens,Ailuridae,10,10,0,0,0,0,10,0,10,60,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,4900,Ref_117,1
Equus burchellii,Equidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,276000,Ref_117,1
Equus quagga,Equidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,400000,Ref_117,1
Equus zebra,Equidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,286998.75,Ref_117,1
Equus kiang,Equidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,275000,Ref_117,1
Equus caballus,Equidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,250000,Ref_117,1
Equus asinus,Equidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,244999.25,Ref_117,1
Equus grevyi,Equidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,407999.85,Ref_117,1
Equus hemionus,Equidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,240000,Ref_117,1
Tapirus bairdii,Tapiridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,299999.13,Ref_117,1
Tapirus indicus,Tapiridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,296250,Ref_117,1
Tapirus pinchaque,Tapiridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,148949.83,Ref_117,1
Tapirus terrestris,Tapiridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,207500.91,Ref_117,1
Ceratotherium simum,Rhinocerotidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,2949986.31,Ref_117,1
Dicerorhinus sumatrensis,Rhinocerotidae,0,0,0,0,0,0,50,0,0,50,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,1266667,Ref_117,1
Diceros bicornis,Rhinocerotidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,1180510.9,Ref_117,1
Rhinoceros sondaicus,Rhinocerotidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,1750000,Ref_117,1
Rhinoceros unicornis,Rhinocerotidae,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,1602333,Ref_117,1
Sus celebensis,Suidae,10,0,0,0,10,10,0,0,10,60,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,55000,Ref_117,1
Sus ahoenobarbus,Suidae,0,0,0,0,10,10,40,0,30,10,Ref_22,ABC,G,A,,1,1,0,Ref_2,D1,73569.74,"Ref_2, Ref_3",0
Sus verrucosus,Suidae,10,0,0,0,10,10,0,0,10,60,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,81250,Ref_117,1
Sus scrofa,Suidae,10,0,0,0,10,10,0,0,10,60,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,96118.09,Ref_117,1
Sus salvanius,Suidae,10,0,0,0,10,10,0,0,10,60,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,7718,Ref_117,1
Sus oliveri,Suidae,10,0,0,0,10,10,0,0,10,60,Ref_2,D1,G,A,,1,1,0,Ref_2,D1,73569.74,"Ref_2, Ref_3",0
Sus cebifrons,Suidae,10,0,0,0,10,10,0,0,10,60,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,190792.3,Ref_58,1
Sus bucculentus,Suidae,10,0,0,0,10,10,0,0,10,60,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,81648.19,Ref_178,2
Sus barbatus,Suidae,10,0,0,0,10,10,0,0,10,60,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,96666.67,Ref_117,1
Sus philippensis,Suidae,10,0,0,0,10,10,0,0,10,60,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,190792.3,Ref_58,1
Babyrousa babyrussa,Suidae,0,0,0,0,0,0,40,0,0,60,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,100000,Ref_117,1
Babyrousa togeanensis,Suidae,10,0,0,0,10,0,20,0,0,60,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,100000,"Ref_2, Ref_3",0
Babyrousa celebensis,Suidae,10,0,0,0,10,0,20,0,0,60,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,100000,"Ref_2, Ref_3",0
Babyrousa bolabatuensis,Suidae,10,0,0,0,10,0,20,0,0,60,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,100000,"Ref_2, Ref_3",0
Phacochoerus africanus,Suidae,0,0,0,0,0,10,10,0,0,80,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,82500,Ref_117,1
Phacochoerus aethiopicus,Suidae,0,0,0,0,0,10,10,0,0,80,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,71000.27,Ref_117,1
Hylochoerus meinertzhageni,Suidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,188500,Ref_117,1
Potamochoerus larvatus,Suidae,0,10,10,0,0,0,40,0,0,40,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,48781.25,Ref_117,1
Potamochoerus porcus,Suidae,0,10,10,0,0,0,40,0,0,40,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,70000.32,Ref_117,1
Catagonus wagneri,Tayassuidae,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,35566.41,Ref_117,1
Pecari tajacu,Tayassuidae,10,0,20,0,0,0,10,0,0,60,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,21266.69,Ref_117,1
Tayassu pecari,Tayassuidae,10,0,0,0,10,0,30,0,30,20,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,32233.69,Ref_117,1
Hexaprotodon liberiensis,Hippopotamidae,0,0,0,0,0,0,10,0,0,90,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,235001.16,Ref_117,1
Hippopotamus amphibius,Hippopotamidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,1417489.99,Ref_117,1
Camelus bactrianus,Camelidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,690000,Ref_117,1
Camelus dromedarius,Camelidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,601000,Ref_117,1
Lama glama,Camelidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,142500,Ref_117,1
Vicugna vicugna,Camelidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,47499.61,Ref_117,1
Neotragus moschatus,Bovidae,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,6499.95,Ref_117,1
Neotragus pygmaeus,Bovidae,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,4000,Ref_117,1
Neotragus batesi,Bovidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,2999.99,Ref_117,1
Oreotragus oreotragus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,12999.9,Ref_117,1
Ammodorcas clarkei,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_3,D2,28049.81,Ref_117,1
Antidorcas marsupialis,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,31500,Ref_117,1
Antilope cervicapra,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,37500,Ref_117,1
Dorcatragus megalotis,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,10249.91,Ref_117,1
Eudorcas rufina,Bovidae,0,0,0,0,0,0,0,0,20,80,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,40000,Ref_117,1
Eudorcas thomsonii,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,22907.43,Ref_58,1
Eudorcas rufifrons,Bovidae,0,0,0,0,0,0,0,0,20,80,Ref_61,ABC,G,A,,0,1,1,Ref_1,ABC,26999.77,Ref_58,1
Gazella subgutturosa,Bovidae,0,0,0,0,0,0,0,0,10,90,Ref_62,ABC,G,A,,0,1,1,Ref_1,ABC,28500,Ref_117,1
Gazella spekei,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_61,ABC,G,A,,0,1,1,Ref_1,ABC,20000,Ref_117,1
Gazella erlangeri,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,20360.12,"Ref_2, Ref_3",0
Gazella gazella,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_55,ABC,G,A,,0,1,1,Ref_1,ABC,22749.93,Ref_117,1
Gazella dorcas,Bovidae,0,0,0,0,0,0,20,0,0,80,Ref_114,ABC,G,A,,0,1,1,Ref_1,ABC,23000.11,Ref_117,1
Gazella arabica,Bovidae,0,0,0,0,0,0,0,0,10,90,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,12000,Ref_117,1
Gazella cuvieri,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_69,ABC,G,A,,0,1,1,Ref_1,ABC,25000,Ref_117,1
Gazella saudiya,Bovidae,0,0,0,0,0,0,0,0,10,90,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,16000,Ref_117,1
Gazella leptoceros,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_61,ABC,G,A,,0,1,1,Ref_1,ABC,22200,Ref_117,1
Gazella bennettii,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,18916.67,Ref_117,1
Litocranius walleri,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,37999.69,Ref_117,1
Madoqua kirkii,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,5300.05,Ref_117,1
Madoqua saltiana,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,3249.97,Ref_117,1
Madoqua piacentinii,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,2500,Ref_117,1
Madoqua guentheri,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,7499.98,Ref_117,1
Nanger granti,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_61,ABC,G,A,,0,1,1,Ref_1,ABC,55464.46,Ref_58,1
Nanger soemmerringii,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,41582.93,Ref_58,1
Nanger dama,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,71424.81,Ref_58,1
Ourebia ourebi,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,17250.04,Ref_117,1
Procapra gutturosa,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,27750,Ref_117,1
Procapra przewalskii,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,27500,Ref_117,1
Procapra picticaudata,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,20000,Ref_117,1
Raphicerus melanotis,Bovidae,0,0,0,0,0,0,10,0,0,90,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,10249.91,Ref_117,1
Raphicerus sharpei,Bovidae,0,0,0,0,0,0,10,0,0,90,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,9499.92,Ref_117,1
Raphicerus campestris,Bovidae,0,0,0,0,0,0,10,0,0,90,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,10500.02,Ref_117,1
Saiga borealis,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,29000,"Ref_2, Ref_3",0
Saiga tatarica,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,29000,Ref_117,1
Taurotragus oryx,Bovidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,569993.63,Ref_117,1
Taurotragus derbianus,Bovidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,680000,Ref_117,1
Tetracerus quadricornis,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_3,D2,19000,Ref_117,1
Tragelaphus eurycerus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,329003.11,Ref_117,1
Tragelaphus scriptus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,43250.39,Ref_117,1
Tragelaphus strepsiceros,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,213501.04,Ref_117,1
Tragelaphus angasii,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,86600.42,Ref_117,1
Tragelaphus imberbis,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,81575.55,Ref_117,1
Tragelaphus buxtoni,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,215000.76,Ref_117,1
Tragelaphus spekii,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,77999.17,Ref_117,1
Bison bonasus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,500000,Ref_117,1
Bison bison,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,579255.28,Ref_117,1
Bos frontalis,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,800000,Ref_117,1
Bos grunniens,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,416500,Ref_117,1
Bos taurus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,900000,Ref_117,1
Bos sauveli,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,800000,Ref_117,1
Bos javanicus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,625000,Ref_117,1
Boselaphus tragocamelus,Bovidae,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,169000,Ref_117,1
Bubalus bubalis,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,431250,Ref_117,1
Bubalus quarlesi,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,150000,Ref_117,1
Bubalus mindorensis,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,233333.33,Ref_117,1
Bubalus depressicornis,Bovidae,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,300000,Ref_117,1
Pseudoryx nghetinhensis,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_106,ABC,G,A,,1,1,1,Ref_3,D2,97842.2,Ref_58,1
Syncerus caffer,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,580002.68,Ref_117,1
Kobus kob,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,78500.06,Ref_117,1
Kobus leche,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,110749.05,Ref_117,1
Kobus megaceros,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,87500.39,Ref_117,1
Kobus vardonii,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,71500.65,Ref_117,1
Kobus ellipsiprymnus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,210000.34,Ref_117,1
Pelea capreolus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,20000,Ref_117,1
Redunca arundinum,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,58000.27,Ref_117,1
Redunca fulvorufula,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,29499.86,Ref_117,1
Redunca redunca,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,44050.41,Ref_117,1
Aepyceros melampus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,52500.08,Ref_117,1
Alcelaphus caama,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,176115.97,Ref_58,1
Alcelaphus lichtensteinii,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,168695.66,Ref_58,1
Alcelaphus buselaphus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,171001.53,Ref_117,1
Beatragus hunteri,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,79132.17,Ref_58,1
Connochaetes taurinus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,179998.96,Ref_117,1
Connochaetes gnou,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,179998.96,Ref_117,1
Damaliscus pygargus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,102000,Ref_117,1
Damaliscus superstes,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,120837.92,"Ref_2, Ref_3",0
Damaliscus lunatus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,136000.34,Ref_117,1
Damaliscus korrigum,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,127194.87,Ref_58,1
Ammotragus lervia,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_3,D2,48000,Ref_117,1
Budorcas taxicolor,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,302000,Ref_117,1
Capra hircus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,54250,Ref_117,1
Capra falconeri,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,41000,Ref_117,1
Capra ibex,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,85166.51,Ref_117,1
Capra caucasica,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,55000,Ref_117,1
Capra nubiana,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,62624.84,Ref_117,1
Capra pyrenaica,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,50000,Ref_117,1
Capra sibirica,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,130000,Ref_117,1
Capra walie,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,100000,Ref_117,1
Capricornis swinhoei,Bovidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,69093.52,"Ref_2, Ref_3",0
Capricornis milneedwardsii,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_31,ABC,G,A,,0,1,1,Ref_1,ABC,69093.52,"Ref_2, Ref_3",0
Capricornis sumatraensis,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_30,ABC,G,A,,0,1,1,Ref_1,ABC,110942.22,Ref_58,1
Capricornis rubidus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,69093.52,"Ref_2, Ref_3",0
Capricornis crispus,Bovidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,43030.64,Ref_58,1
Capricornis thar,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,69093.52,"Ref_2, Ref_3",0
Hemitragus jayakari,Bovidae,0,0,0,0,0,0,30,0,30,40,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,23000,Ref_117,1
Hemitragus hylocrius,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,75000,Ref_117,1
Hemitragus jemlahicus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,35200,Ref_117,1
Naemorhedus caudatus,Bovidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,27000,Ref_117,1
Naemorhedus goral,Bovidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,28500,Ref_117,1
Naemorhedus griseus,Bovidae,0,0,0,0,0,0,0,0,10,90,Ref_32,ABC,G,A,,0,1,1,Ref_1,ABC,27655.49,"Ref_2, Ref_3",0
Naemorhedus baileyi,Bovidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,27487.5,Ref_117,1
Oreamnos americanus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,72500.33,Ref_117,1
Ovibos moschatus,Bovidae,0,0,0,0,0,0,10,0,0,90,Ref_1,ABC,G,A,,0,1,1,Ref_3,D2,340501.06,Ref_117,1
Ovis canadensis,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,74644.88,Ref_117,1
Ovis nivicola,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,90000,Ref_117,1
Ovis dalli,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,55650.62,Ref_117,1
Ovis aries,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,50000,Ref_117,1
Ovis ammon,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,180000,Ref_117,1
Pantholops hodgsonii,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,27500,Ref_117,1
Pseudois schaeferi,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,29250,Ref_117,1
Pseudois nayaur,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,45000,Ref_117,1
Rupicapra pyrenaica,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,1,Ref_3,D2,30000,Ref_117,1
