capID,code,trapper,site,day,date,trap,trap.type,species,age,sex,breed,recap,left.tag,right.tag,clipped,total.wt,bag.wt,body.lgth,tail.lgth,comments,catnum,indID,tail.ratio,weight
936,HISQUE-3-A,KAT,HISQUE,3,2017-08-03,C10,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
937,HISQUE-3-A,KAT,HISQUE,3,2017-08-03,D9,L,PEMA,A,F,P,Y,39,NA,NA,43,19,89,76,NA,NA,039,0.853932584269663,24
938,HISQUE-3-B,BSM,HISQUE,3,2017-08-03,E3,S,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
939,HISQUE-3-B,BSM,HISQUE,3,2017-08-03,E9,S,PEMA,A,F,P,Y,476,NA,NA,51,35,NA,67,mouse escaped during length recording,NA,476,NA,16
940,HISQUE-3-B,BSM,HISQUE,3,2017-08-03,G10,L,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
941,HISQUE-3-B,BSM,HISQUE,3,2017-08-03,F8,S,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
942,HISQUE-3-B,BSM,HISQUE,3,2017-08-03,F3,L,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
943,HISQUE-3-B,BSM,HISQUE,3,2017-08-03,F1,L,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
944,HISQUE-3-C,JMP,HISQUE,3,2017-08-03,J4,S,PEMA,A,M,T,Y,206,NA,NA,61,42,75,67,NA,NA,206,0.893333333333333,19
945,HISQUE-3-C,JMP,HISQUE,3,2017-08-03,H5,L,PEMA,A,F,P,Y,3,NA,NA,65,46,68,69,NA,NA,003,1.01470588235294,19
946,HISQUE-3-C,JMP,HISQUE,3,2017-08-03,H8,S,PEMA,A,M,T,Y,212,NA,NA,60,45,80,75,NA,NA,212,0.9375,15
947,HITEDD-1-A,MJH,HITEDD,1,2017-07-18,J2,S,PEMA,A,F,P,N,343,NA,NA,60,43,75,70,huge ears; check species,NA,343,0.933333333333333,17
948,HITEDD-1-A,MJH,HITEDD,1,2017-07-18,J4,S,PEMA,A,F,P,N,484,NA,NA,55,42,70,61,NA,NA,484,0.871428571428571,13
949,HITEDD-1-A,MJH,HITEDD,1,2017-07-18,J5,L,PEMA,A,F,P,N,77,NA,NA,58,42,73,61,NA,NA,077,0.835616438356164,16
950,HITEDD-1-A,MJH,HITEDD,1,2017-07-18,J6,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
951,HITEDD-1-A,MJH,HITEDD,1,2017-07-18,J7,L,PEMA,A,M,T,N,346,NA,NA,57,40,80,75,NA,NA,346,0.9375,17
952,HITEDD-1-A,MJH,HITEDD,1,2017-07-18,I10,S,PEMA,A,F,N,N,203,NA,NA,53,41,83,72,NA,NA,203,0.867469879518072,12
953,HITEDD-1-A,MJH,HITEDD,1,2017-07-18,I9,L,PEMA,A,F,P,N,225,NA,NA,65,42,88,75,NA,NA,225,0.852272727272727,23
954,HITEDD-1-A,MJH,HITEDD,1,2017-07-18,H1,L,PEMA,A,F,P,N,204,NA,NA,66,45,79,66,NA,NA,204,0.835443037974684,21
955,HITEDD-1-A,MJH,HITEDD,1,2017-07-18,C10,L,SPRU,A,F,P,N,NA,NA,NA,NA,NA,NA,NA,3 pinkies in hot trap; not processed to allow mouse to save offspring,NA,NA,NA,NA
956,HITEDD-1-A,MJH,HITEDD,1,2017-07-18,C2,L,PEMA,A,M,T,N,207,NA,NA,NA,45,76,68,NA,NA,207,0.894736842105263,NA
957,HITEDD-1-A,MJH,HITEDD,1,2017-07-18,E10,L,PEMA,A,F,N,N,210,NA,NA,57,44,76,61,NA,NA,210,0.802631578947368,13
958,HITEDD-1-A,MJH,HITEDD,1,2017-07-18,D3,L,PEMA,A,F,P,N,201,NA,NA,63,44,76,68,NA,NA,201,0.894736842105263,19
959,HITEDD-1-A,MJH,HITEDD,1,2017-07-18,G4,L,PEMA,A,M,T,N,223,NA,NA,60,41,75,69,ripped first ear tag out,NA,223,0.92,19
960,HITEDD-1-B,JMP,HITEDD,1,2017-07-18,A9,S,PEMA,A,F,P,N,342,NA,NA,60,33,75,68,NA,NA,342,0.906666666666667,27
961,HITEDD-1-B,JMP,HITEDD,1,2017-07-18,A10,L,PEMA,A,F,P,N,340,NA,NA,59,37,77,75,NA,NA,340,0.974025974025974,22
962,HITEDD-1-B,JMP,HITEDD,1,2017-07-18,B7,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
963,HITEDD-1-B,JMP,HITEDD,1,2017-07-18,C8,L,PEMA,J,M,N,N,347,NA,NA,54,33,70,74,NA,NA,347,1.05714285714286,21
964,HITEDD-1-B,JMP,HITEDD,1,2017-07-18,F2,S,PEMA,J,F,N,N,213,NA,NA,49,34,68,61,NA,NA,213,0.897058823529412,15
965,HITEDD-1-B,JMP,HITEDD,1,2017-07-18,D2,S,PEMA,A,M,T,N,220,NA,NA,50,35,68,65,NA,NA,220,0.955882352941177,15
966,HITEDD-1-B,JMP,HITEDD,1,2017-07-18,D10,S,PEMA,J,M,N,N,205,NA,NA,47,32,74,71,NA,NA,205,0.959459459459459,15
967,HITEDD-1-B,JMP,HITEDD,1,2017-07-18,F5,L,PEMA,A,F,L,N,480,NA,NA,51,34,71,65,NA,NA,480,0.915492957746479,17
968,HITEDD-2-A,MJH,HITEDD,2,2017-07-19,J5,L,PEMA,A,F,P,Y,343,NA,NA,25,9,86,75,NA,NA,343,0.872093023255814,16
969,HITEDD-2-A,MJH,HITEDD,2,2017-07-19,J6,S,PEMA,MD,MD,MD,Y,77,NA,NA,NA,NA,NA,NA,escaped,NA,077,NA,NA
970,HITEDD-2-A,MJH,HITEDD,2,2017-07-19,J8,S,PEMA,A,M,T,Y,346,NA,NA,26,9,81,73,NA,NA,346,0.901234567901235,17
971,HITEDD-2-A,MJH,HITEDD,2,2017-07-19,G6,L,PEMA,A,M,T,Y,205,NA,NA,24,8,77,71,NA,NA,205,0.922077922077922,16
972,HITEDD-2-A,MJH,HITEDD,2,2017-07-19,G4,L,PEMA,A,M,T,N,449,NA,NA,26,9,85,72,NA,NA,449,0.847058823529412,17
973,HITEDD-2-A,MJH,HITEDD,2,2017-07-19,H1,L,PEMA,A,F,P,Y,201,NA,NA,31,9,73,65,very pregnant,NA,201,0.89041095890411,22
974,HITEDD-2-A,MJH,HITEDD,2,2017-07-19,J2,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
975,HITEDD-2-A,MJH,HITEDD,2,2017-07-19,J9,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
976,HITEDD-2-A,MJH,HITEDD,2,2017-07-19,H2,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
977,HITEDD-2-A,MJH,HITEDD,2,2017-07-19,H7,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
978,HITEDD-2-A,MJH,HITEDD,2,2017-07-19,F1,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
979,HITEDD-2-A,MJH,HITEDD,2,2017-07-19,F10,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
980,HITEDD-2-B,JMP,HITEDD,2,2017-07-19,A8,L,PEMA,A,M,T,N,445,NA,NA,50,35,73,69,NA,NA,445,0.945205479452055,15
981,HITEDD-2-B,JMP,HITEDD,2,2017-07-19,A10,L,PEMA,A,F,P,Y,342,NA,NA,NA,NA,NA,NA,Had pinkies; placed off of A-line,NA,342,NA,NA
982,HITEDD-2-B,JMP,HITEDD,2,2017-07-19,B10,S,PEMA,A,F,P,Y,340,NA,NA,57,33,78,74,NA,NA,340,0.948717948717949,24
983,HITEDD-2-B,JMP,HITEDD,2,2017-07-19,C1,S,PEMA,J,F,N,N,450,NA,NA,51,31,75,71,NA,NA,450,0.946666666666667,20
985,HITEDD-2-B,JMP,HITEDD,2,2017-07-19,C10,L,PEMA,J,F,N,N,443,NA,NA,50,34,76,66,NA,NA,443,0.868421052631579,16
986,HITEDD-2-B,JMP,HITEDD,2,2017-07-19,E10,L,PEMA,A,F,P,N,NA,NA,NA,NA,NA,NA,NA,dead,KING-023,KING-023,NA,NA
987,HITEDD-2-B,JMP,HITEDD,2,2017-07-19,F2,S,PEMA,A,M,T,Y,207,NA,NA,50,35,70,68,NA,NA,207,0.971428571428571,15
988,HITEDD-2-B,JMP,HITEDD,2,2017-07-19,F5,L,PEMA,A,F,L,Y,480,NA,NA,50,33,72,66,NA,NA,480,0.916666666666667,17
989,HITEDD-2-B,JMP,HITEDD,2,2017-07-19,F8,S,PEMA,A,F,P,Y,225,NA,NA,59,33,88,75,NA,NA,225,0.852272727272727,26
990,HITEDD-3-A,MJH,HITEDD,3,2017-07-20,J9,L,PEMA,A,M,T,N,486,NA,NA,61,41,80,74,NA,NA,486,0.925,20
991,HITEDD-3-A,MJH,HITEDD,3,2017-07-20,J6,S,PEMA,A,F,P,Y,77,NA,NA,62,41,73,65,NA,NA,077,0.89041095890411,21
992,HITEDD-3-A,MJH,HITEDD,3,2017-07-20,J5,L,PEMA,A,F,P,Y,343,NA,NA,56,41,79,71,NA,NA,343,0.89873417721519,15
993,HITEDD-3-A,MJH,HITEDD,3,2017-07-20,J2,S,PEMA,A,M,T,Y,223,NA,NA,58,42,89,70,NA,NA,223,0.786516853932584,16
994,HITEDD-3-A,MJH,HITEDD,3,2017-07-20,I9,L,PEMA,A,M,T,Y,346,NA,NA,61,42,73,72,Huge ears; check guide; changed to PEMA from prev. captures,NA,346,0.986301369863014,19
995,HITEDD-3-A,MJH,HITEDD,3,2017-07-20,I7,L,PEMA,A,M,T,N,65,NA,NA,58,41,85,72,NA,NA,065,0.847058823529412,17
996,HITEDD-3-A,MJH,HITEDD,3,2017-07-20,I6,S,PEMA,A,M,T,N,73,NA,NA,57,40,77,70,NA,NA,073,0.909090909090909,17
997,HITEDD-3-A,MJH,HITEDD,3,2017-07-20,I1,L,PEMA,A,F,P,Y,209,NA,NA,66,40,73,61,very fat,NA,204,0.835616438356164,26
998,HITEDD-3-A,MJH,HITEDD,3,2017-07-20,H6,S,SPRU,A,F,P,MD,NA,NA,NA,71,41,NA,NA,ecaped,NA,NA,NA,30
999,HITEDD-3-A,MJH,HITEDD,3,2017-07-20,H10,S,PEMA,A,F,L,Y,203,NA,NA,59,41,79,71,NA,NA,203,0.89873417721519,18
1000,HITEDD-3-A,MJH,HITEDD,3,2017-07-20,G5,S,PEMA,A,M,T,Y,449,NA,NA,66,43,79,68,NA,NA,449,0.860759493670886,23
1001,HITEDD-3-A,MJH,HITEDD,3,2017-07-20,G6,L,PEMA,A,M,T,Y,205,NA,NA,55,42,79,76,NA,NA,205,0.962025316455696,13
1002,HITEDD-3-B,JMP,HITEDD,3,2017-07-20,A6,L,PEMA,A,M,T,Y,445,NA,NA,49,33,73,69,NA,NA,445,0.945205479452055,16
1003,HITEDD-3-B,JMP,HITEDD,3,2017-07-20,A8,L,PEMA,A,M,T,Y,347,NA,NA,50,33,77,74,NA,NA,347,0.961038961038961,17
1004,HITEDD-3-B,JMP,HITEDD,3,2017-07-20,B9,L,PEMA,A,F,P,Y,342,NA,NA,51,34,72,68,NA,NA,342,0.944444444444444,17
1005,HITEDD-3-B,JMP,HITEDD,3,2017-07-20,B4,S,PEMA,A,M,T,N,446,NA,NA,59,37,74,69,NA,NA,446,0.932432432432432,22
1006,HITEDD-3-B,JMP,HITEDD,3,2017-07-20,C10,S,PEMA,J,F,N,Y,443,NA,NA,50,33,72,66,NA,NA,443,0.916666666666667,17
1007,HITEDD-3-B,JMP,HITEDD,3,2017-07-20,D5,L,PEMA,J,F,N,Y,201,NA,NA,55,39,75,70,NA,NA,201,0.933333333333333,16
1008,HITEDD-3-B,JMP,HITEDD,3,2017-07-20,G4,L,PEMA,A,F,P,Y,480,NA,NA,53,33,74,68,NA,NA,480,0.918918918918919,20
1009,HIWALK-1-A,BRP KAT,HIWALK,1,2017-07-11,D10,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1010,HIWALK-1-A,BRP KAT,HIWALK,1,2017-07-11,G3,L,PEMA,A,M,T,N,412,NA,NA,63,47,75,64,NA,NA,412,0.853333333333333,16
1011,HIWALK-1-A,BRP KAT,HIWALK,1,2017-07-11,F9,S,PEMA,A,M,T,N,115,NA,NA,64,45,79,70,NA,NA,115,0.886075949367089,19
1012,HIWALK-1-A,BRP KAT,HIWALK,1,2017-07-11,E7,L,PEMA,A,F,P,N,107,NA,NA,66,48,89,70,early pregnancy,NA,107,0.786516853932584,18
1013,HIWALK-1-A,BRP KAT,HIWALK,1,2017-07-11,H7,S,PEMA,A,F,P,N,408,NA,NA,68,33,89,61,NA,NA,408,0.685393258426966,35
1014,HIWALK-1-A,BRP KAT,HIWALK,1,2017-07-11,F3,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1015,HIWALK-1-A,BRP KAT,HIWALK,1,2017-07-11,F6,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1016,HIWALK-1-A,BRP KAT,HIWALK,1,2017-07-11,C3,L,PEMA,A,F,N,N,105,NA,NA,63,46,86,73,NA,NA,105,0.848837209302326,17
1017,HIWALK-1-A,BRP KAT,HIWALK,1,2017-07-11,F8,L,PEMA,A,F,N,N,106,NA,NA,66,53,78,60,NA,NA,106,0.769230769230769,13
1018,HIWALK-1-B,KAT,HIWALK,1,2017-07-11,I10,S,PEMA,A,F,P,N,1,NA,NA,58,33,90,80,NA,NA,001,0.888888888888889,25
1019,HIWALK-1-B,KAT,HIWALK,1,2017-07-11,I7,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020,HIWALK-1-B,KAT,HIWALK,1,2017-07-11,I1,L,PEMA,A,M,T,N,43,NA,NA,50,34,75,72,NA,NA,043,0.96,16
1021,HIWALK-1-B,KAT,HIWALK,1,2017-07-11,J8,L,PEMA,A,M,T,N,187,NA,NA,49,34,73,71,NA,NA,187,0.972602739726027,15
1022,HIWALK-1-B,KAT,HIWALK,1,2017-07-11,G9,L,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1023,HIWALK-1-B,KAT,HIWALK,1,2017-07-11,G4,S,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1024,HIWALK-1-B,KAT,HIWALK,1,2017-07-11,H1,S,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1025,HIWALK-1-B,KAT,HIWALK,1,2017-07-11,H4,L,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1026,HIWALK-1-B,KAT,HIWALK,1,2017-07-11,H10,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1027,HIWALK-1-B,KAT,HIWALK,1,2017-07-11,H3,S,PEMA,A,M,T,N,194,NA,NA,54,34,79,75,NA,NA,194,0.949367088607595,20
1028,HIWALK-1-B,KAT,HIWALK,1,2017-07-11,C7,L,PEMA,A,M,T,N,15,NA,NA,53,33,76,74,NA,NA,015,0.973684210526316,20
1029,HIWALK-1-B,KAT,HIWALK,1,2017-07-11,B9,S,PEMA,A,F,P,N,200,NA,NA,60,33,86,79,very pregnant,NA,200,0.918604651162791,27
1030,HIWALK-2-A,BRP,HIWALK,2,2017-07-12,J9,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1031,HIWALK-2-A,BRP,HIWALK,2,2017-07-12,J3,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1032,HIWALK-2-A,BRP,HIWALK,2,2017-07-12,I8,S,PEMA,A,F,N,Y,408,NA,NA,68,46,72,61,NA,NA,408,0.847222222222222,22
1033,HIWALK-2-A,BRP,HIWALK,2,2017-07-12,H10,L,PEMA,A,F,N,N,401,NA,NA,76,48,70,63,NA,NA,401,0.9,28
1034,HIWALK-2-A,BRP,HIWALK,2,2017-07-12,H6,L,PEMA,A,M,T,Y,412,NA,NA,64,47,69,60,NA,NA,412,0.869565217391304,17
1035,HIWALK-2-B,KAT,HIWALK,2,2017-07-12,A5,L,PEMA,A,F,N,Y,105,NA,NA,52,35,79,75,NA,NA,105,0.949367088607595,17
1036,HIWALK-2-B,KAT,HIWALK,2,2017-07-12,C10,S,PEMA,A,M,T,Y,115,NA,NA,53,34,78,76,NA,NA,115,0.974358974358974,19
1037,HIWALK-2-B,KAT,HIWALK,2,2017-07-12,C9,L,PEMA,A,F,P,Y,200,NA,NA,63,33,83,79,very pregnant,NA,200,0.951807228915663,30
1038,HIWALK-2-B,KAT,HIWALK,2,2017-07-12,C8,S,PEMA,A,F,P,Y,106,NA,NA,50,34,67,59,early pregnancy,NA,106,0.880597014925373,16
1039,HIWALK-2-B,KAT,HIWALK,2,2017-07-12,C6,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1040,HIWALK-2-B,KAT,HIWALK,2,2017-07-12,D1,S,PEMA,A,F,P,N,178,NA,NA,57,34,80,78,NA,NA,178,0.975,23
1041,HIWALK-2-B,KAT,HIWALK,2,2017-07-12,D6,L,PEMA,A,F,P,Y,107,NA,NA,49,33,75,70,early pregnancy,NA,107,0.933333333333333,16
1042,HIWALK-2-B,KAT,HIWALK,2,2017-07-12,D7,S,PEMA,A,M,T,Y,15,NA,NA,54,34,81,78,NA,NA,015,0.962962962962963,20
1043,HIWALK-2-B,KAT,HIWALK,2,2017-07-12,D9,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1044,HIWALK-3-A,KAT,HIWALK,3,2017-07-13,J10,L,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trap sprung but door jammed open,NA,NA,NA,NA
1045,HIWALK-3-A,KAT,HIWALK,3,2017-07-13,I8,S,PEMA,A,F,P,Y,408,NA,NA,53,34,82,61,already had 1 brood,NA,408,0.74390243902439,19
1046,HIWALK-3-A,KAT,HIWALK,3,2017-07-13,H10,L,PEMA,A,F,P,Y,1,NA,NA,58,34,84,80,NA,NA,001,0.952380952380952,24
1047,HIWALK-3-A,KAT,HIWALK,3,2017-07-13,H2,L,PEMA,A,M,T,N,190,NA,NA,49,34,78,68,NA,NA,190,0.871794871794872,15
1048,HIWALK-3-A,KAT,HIWALK,3,2017-07-13,G3,L,PEMA,A,M,T,Y,194,NA,NA,55,35,82,75,NA,NA,194,0.914634146341463,20
1049,HIWALK-3-A,KAT,HIWALK,3,2017-07-13,F5,S,PEMA,A,F,P,N,37,NA,NA,54,34,71,61,NA,NA,037,0.859154929577465,20
1050,HIWALK-3-A,KAT,HIWALK,3,2017-07-13,E5,L,PEMA,A,F,P,Y,107,NA,NA,52,35,75,71,NA,NA,107,0.946666666666667,17
1051,HIWALK-3-B,BRP,HIWALK,3,2017-07-13,B8,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1052,HIWALK-3-B,BRP,HIWALK,3,2017-07-13,B9,S,PEMA,A,M,T,Y,15,NA,NA,63,44,80,76,two mice in same trap,NA,015,0.95,19
1053,HIWALK-3-B,BRP,HIWALK,3,2017-07-13,B9,S,PEMA,A,M,T,Y,115,NA,NA,65,47,82,76,two mice in same trap,NA,115,0.926829268292683,18
1054,HIWALK-3-B,BRP,HIWALK,3,2017-07-13,B10,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055,HIWALK-3-B,BRP,HIWALK,3,2017-07-13,D3,S,PEMA,A,F,P,N,120,NA,NA,67,46,81,75,NA,NA,120,0.925925925925926,21
1056,HIWALK-3-B,BRP,HIWALK,3,2017-07-13,D6,L,PEMA,A,M,T,Y,412,NA,NA,62,45,70,62,NA,NA,412,0.885714285714286,17
1057,HIWALK-3-B,BRP,HIWALK,3,2017-07-13,D9,S,PEMA,A,F,P,Y,200,NA,NA,73,48,NA,NA,gave birth to 1 pinkie while in hand and escaped; pinkie dispatched,NA,200,NA,25
1060,MIXBUS-1-A,MLW,MIXBUS,1,2017-07-25,B8,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tilted upward/off ground,NA,NA,NA,NA
1061,MIXBUS-1-A,MLW,MIXBUS,1,2017-07-25,B4,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tilted off ground,NA,NA,NA,NA
1062,MIXBUS-1-A,MLW,MIXBUS,1,2017-07-25,B2,L,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1063,MIXBUS-1-A,MLW,MIXBUS,1,2017-07-25,B1,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1064,MIXBUS-1-A,MLW,MIXBUS,1,2017-07-25,D10,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rolled; possibly bit; still functional,NA,NA,NA,NA
1065,MIXBUS-1-A,MLW,MIXBUS,1,2017-07-25,D6,L,SPBE,MD,MD,MD,N,309,NA,NA,560,35,NA,NA,NA,NA,309,NA,525
1066,MIXBUS-1-A,MLW,MIXBUS,1,2017-07-25,D3,S,PEMA,A,M,T,N,500,NA,NA,55,33,73,65,NA,NA,500,0.89041095890411,22
1067,MIXBUS-1-A,MLW,MIXBUS,1,2017-07-25,D2,L,TAQU,A,M,T,N,NA,349,NA,87,33,NA,NA,NA,NA,349,NA,54
1068,MIXBUS-1-A,MLW,MIXBUS,1,2017-07-25,E5,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1069,MIXBUS-1-A,MLW,MIXBUS,1,2017-07-25,F3,S,PEMA,S,F,N,N,334,NA,NA,46,35,66,59,NA,NA,334,0.893939393939394,11
1070,MIXBUS-1-A,MLW,MIXBUS,1,2017-07-25,G4,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,treadle blocked by beetles,NA,NA,NA,NA
1071,MIXBUS-1-B,MJH,MIXBUS,1,2017-07-25,J2,L,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,MIXBUS-1-B,MJH,MIXBUS,1,2017-07-25,J4,L,TAQU,S,F,N,N,322,NA,NA,99,42,NA,NA,NA,NA,322,NA,57
1073,MIXBUS-1-B,MJH,MIXBUS,1,2017-07-25,J5,S,SPRU,MD,MD,MD,MD,NA,NA,NA,NA,NA,NA,NA,escaped; very likely TAQU,NA,NA,NA,NA
1074,MIXBUS-1-B,MJH,MIXBUS,1,2017-07-25,J6,L,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1075,MIXBUS-1-B,MJH,MIXBUS,1,2017-07-25,J9,S,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1076,MIXBUS-1-B,MJH,MIXBUS,1,2017-07-25,J10,L,SPRU,MD,MD,MD,N,NA,NA,NA,54,45,NA,NA,escaped,NA,NA,NA,9
1077,MIXBUS-1-B,MJH,MIXBUS,1,2017-07-25,I8,S,PEMA,S,F,N,N,165,NA,NA,42,32,62,66,check lengths if recaptured,NA,165,1.06451612903226,10
1078,MIXBUS-1-B,MJH,MIXBUS,1,2017-07-25,I6,S,TAQU,A,F,P,N,316,NA,NA,135,35,NA,NA,NA,NA,316,NA,100
1079,MIXBUS-1-B,MJH,MIXBUS,1,2017-07-25,I5,L,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wasn't set after prebaiting,NA,NA,NA,NA
1080,MIXBUS-1-B,MJH,MIXBUS,1,2017-07-25,I1,L,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1081,MIXBUS-1-B,MJH,MIXBUS,1,2017-07-25,H1,S,PEMA,S,F,N,N,246,NA,NA,46,35,64,61,NA,NA,246,0.953125,11
1082,MIXBUS-1-B,MJH,MIXBUS,1,2017-07-25,H6,L,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1083,MIXBUS-2-A,MJH,MIXBUS,2,2017-07-26,A5,L,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,treadle stuck,NA,NA,NA,NA
1084,MIXBUS-2-A,MJH,MIXBUS,2,2017-07-26,A8,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1085,MIXBUS-2-A,MJH,MIXBUS,2,2017-07-26,B9,S,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,treadle stuck with 6 beetles,NA,NA,NA,NA
1086,MIXBUS-2-A,MJH,MIXBUS,2,2017-07-26,B7,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087,MIXBUS-2-A,MJH,MIXBUS,2,2017-07-26,B6,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1088,MIXBUS-2-A,MJH,MIXBUS,2,2017-07-26,C2,S,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,replace trap,NA,NA,NA,NA
1089,MIXBUS-2-A,MJH,MIXBUS,2,2017-07-26,D3,S,PEMA,S,M,N,N,241,NA,NA,40,31,NA,NA,escaped; blind in one eye,NA,241,NA,9
1090,MIXBUS-2-A,MJH,MIXBUS,2,2017-07-26,E1,L,TAQU,S,F,N,N,349,NA,NA,88,32,NA,NA,NA,NA,349,NA,56
1091,MIXBUS-2-A,MJH,MIXBUS,2,2017-07-26,F3,S,PEMA,S,M,N,N,226,NA,NA,43,31,64,57,NA,NA,226,0.890625,12
1092,MIXBUS-2-B,MLW,MIXBUS,2,2017-07-26,J4,L,TAQU,A,M,T,N,494,NA,NA,122,34,NA,NA,NA,NA,494,NA,88
1093,MIXBUS-2-B,MLW,MIXBUS,2,2017-07-26,J6,L,PEMA,J,F,N,N,NA,288,NA,43,39,55,45,tagged right ear; very small,NA,288,0.818181818181818,4
1094,MIXBUS-2-B,MLW,MIXBUS,2,2017-07-26,J7,S,PEMA,A,F,P,N,499,NA,NA,49,33,73,68,NA,NA,499,0.931506849315068,16
1095,MIXBUS-2-B,MLW,MIXBUS,2,2017-07-26,J10,L,PEMA,J,M,N,N,328,NA,NA,42,33,54,45,NA,NA,328,0.833333333333333,9
1096,MIXBUS-2-B,MLW,MIXBUS,2,2017-07-26,F2,L,PEMA,A,M,T,N,389,NA,NA,52,34,78,62,NA,NA,389,0.794871794871795,18
