site,severity,date,day,trap,indID,species,binomial,binomial_short,common_name,family,age,recap,weight,comments
MIXMIX,mod,2017-07-13,3,H4,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMIX,mod,2017-07-13,3,E10,NA,SPRU,NA,NA,NA,NA,A,N,NA,pinkies in trap; placed 5m off grid
MIXMIX,mod,2017-07-13,3,E2,337,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,23,NA
MIXMOR,mod,2017-08-15,1,A5,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMOR,mod,2017-08-15,1,B10,KING-094,SOTR,Sorex trowbridgii,S. trowbridgii,Trowbridge's shrew,Soricidae,A,N,NA,unsure on sex
MIXMOR,mod,2017-08-15,1,A8,404,OTBE,Otospermophilus beecheyi,O. beecheyi,California ground squirrel,Cricetidae,A,N,567,NA
MIXMOR,mod,2017-08-15,1,B7,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMOR,mod,2017-08-15,1,B3,CLIP-11,SOTR,Sorex trowbridgii,S. trowbridgii,Trowbridge's shrew,Soricidae,S,N,3,cut hair near right arm
MIXMOR,mod,2017-08-15,1,D2,724,NESE,Neotamias senex,N. senex,Shadow chipmunk,Sciuridae,S,N,64,tail looked damaged from trap
MIXMOR,mod,2017-08-15,1,C6,716,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,16,NA
MIXMOR,mod,2017-08-15,1,C7,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMOR,mod,2017-08-15,1,D10,712,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,17,NA
MIXMOR,mod,2017-08-15,1,D8,713,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,18,NA
MIXMOR,mod,2017-08-15,1,E1,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMOR,mod,2017-08-15,1,E8,041040,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,16,testicular
MIXMOR,mod,2017-08-15,1,E10,703,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,17,NA
MIXMOR,mod,2017-08-15,1,F9,NA,MISS,NA,NA,NA,NA,NA,NA,NA,half of a squirrel tail in trap
MIXMOR,mod,2017-08-15,1,F8,707,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,20,NA
MIXMOR,mod,2017-08-15,1,F4,CLIP-12,SOTR,Sorex trowbridgii,S. trowbridgii,Trowbridge's shrew,Soricidae,A,N,4,could smell that it stinks
MIXMOR,mod,2017-08-15,1,F2,706,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,20,NA
MIXMOR,mod,2017-08-15,1,H10,715,OTBE,Otospermophilus beecheyi,O. beecheyi,California ground squirrel,Cricetidae,A,N,575,NA
MIXMOR,mod,2017-08-15,1,J10,315,NESE,Neotamias senex,N. senex,Shadow chipmunk,Sciuridae,A,N,62,NA
MIXMOR,mod,2017-08-15,1,J4,313,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,16,NA
MIXMOR,mod,2017-08-15,1,J2,310,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,20,NA
MIXMOR,mod,2017-08-15,1,J1,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMOR,mod,2017-08-15,1,I1,323,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,21,NA
MIXMOR,mod,2017-08-15,1,H1,NA,SPRU,NA,NA,NA,NA,A,N,55,escaped without ear tag
MIXMOR,mod,2017-08-15,1,H2,032,NESE,Neotamias senex,N. senex,Shadow chipmunk,Sciuridae,A,N,68,has right ear tag ripped out; old heald infection from left ear tag
MIXMOR,mod,2017-08-15,1,H6,324,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,15,NA
MIXMOR,mod,2017-08-15,1,H9,247B,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,17,NA
MIXMOR,mod,2017-08-15,1,G10,245,PEBO,Peromyscus boylii,P. boylii,Brush mouse,Cricetidae,A,N,17,bad tag; looked like PEMA but had huge tail; recheck measure
MIXMOR,mod,2017-08-15,1,G9,249,NESE,Neotamias senex,N. senex,Shadow chipmunk,Sciuridae,A,N,67,NA
MIXMOR,mod,2017-08-15,1,G6,311,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,17,NA
MIXMOR,mod,2017-08-15,1,G1,232,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,S,N,15,NA
MIXMOR,mod,2017-08-16,2,A2,671,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,19,NA
MIXMOR,mod,2017-08-16,2,A5,009046,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,17,NA
MIXMOR,mod,2017-08-16,2,A10,287,OTBE,Otospermophilus beecheyi,O. beecheyi,California ground squirrel,Cricetidae,A,N,268,NA
MIXMOR,mod,2017-08-16,2,C10,491,OTBE,Otospermophilus beecheyi,O. beecheyi,California ground squirrel,Cricetidae,S,N,245,NA
MIXMOR,mod,2017-08-16,2,C7,665,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,17,NA
MIXMOR,mod,2017-08-16,2,C3,385,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,18,NA
MIXMOR,mod,2017-08-16,2,E8,041040,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,15,NA
MIXMOR,mod,2017-08-16,2,E9,703,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,15,NA
MIXMOR,mod,2017-08-16,2,E10,659,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,17,NA
MIXMOR,mod,2017-08-16,2,H9,310,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,23,NA
MIXMOR,mod,2017-08-16,2,H6,324,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,13,NA
MIXMOR,mod,2017-08-16,2,H3,668,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,20,NA
MIXMOR,mod,2017-08-16,2,H1,232,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,S,Y,11,NA
MIXMOR,mod,2017-08-16,2,I3,NA,SPRU,NA,NA,NA,NA,A,Y,NA,gave birth in trap; mouse
MIXMOR,mod,2017-08-16,2,I5,286,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,17,NA
MIXMOR,mod,2017-08-16,2,I6,249,NESE,Neotamias senex,N. senex,Shadow chipmunk,Sciuridae,A,Y,70,NA
MIXMOR,mod,2017-08-16,2,I7,101,OTBE,Otospermophilus beecheyi,O. beecheyi,California ground squirrel,Cricetidae,S,N,254,NA
MIXMOR,mod,2017-08-16,2,I9,089,OTBE,Otospermophilus beecheyi,O. beecheyi,California ground squirrel,Cricetidae,S,N,242,NA
MIXMOR,mod,2017-08-16,2,J9,423,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,14,NA
MIXMOR,mod,2017-08-16,2,B5,414,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,S,N,14,NA
MIXMOR,mod,2017-08-16,2,B7,712,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,17,NA
MIXMOR,mod,2017-08-16,2,B9,NA,MISS,NA,NA,NA,NA,NA,NA,NA,tail
MIXMOR,mod,2017-08-16,2,D8,311,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,13,NA
MIXMOR,mod,2017-08-16,2,D7,713,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,20,NA
MIXMOR,mod,2017-08-16,2,F2,706,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,19,NA
MIXMOR,mod,2017-08-16,2,F9,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMOR,mod,2017-08-16,2,G10,245,PEBO,Peromyscus boylii,P. boylii,Brush mouse,Cricetidae,A,Y,18,NA
MIXMOR,mod,2017-08-16,2,G8,707,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,22,NA
MIXMOR,mod,2017-08-16,2,G4,479,NESE,Neotamias senex,N. senex,Shadow chipmunk,Sciuridae,A,N,65,NA
MIXMOR,mod,2017-08-16,2,J3,032,NESE,Neotamias senex,N. senex,Shadow chipmunk,Sciuridae,A,Y,75,NA
MIXMOR,mod,2017-08-16,2,J5,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMOR,mod,2017-08-16,2,J8,313,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,17,NA
MIXMOR,mod,2017-08-17,3,A2,671,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,18,NA
MIXMOR,mod,2017-08-17,3,A5,009046,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,18,NA
MIXMOR,mod,2017-08-17,3,A10,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMOR,mod,2017-08-17,3,C4,667,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,20,NA
MIXMOR,mod,2017-08-17,3,C6,674,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,14,NA
MIXMOR,mod,2017-08-17,3,C9,712,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,18,NA
MIXMOR,mod,2017-08-17,3,C10,656,OTBE,Otospermophilus beecheyi,O. beecheyi,California ground squirrel,Cricetidae,S,N,300,NA
MIXMOR,mod,2017-08-17,3,E3,385,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,NA,mort
MIXMOR,mod,2017-08-17,3,E5,675,NESE,Neotamias senex,N. senex,Shadow chipmunk,Sciuridae,A,N,55,NA
MIXMOR,mod,2017-08-17,3,E7,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMOR,mod,2017-08-17,3,E8,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,escaped (broke zipper)
MIXMOR,mod,2017-08-17,3,E10,703,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,15,NA
MIXMOR,mod,2017-08-17,3,G8,715,OTBE,Otospermophilus beecheyi,O. beecheyi,California ground squirrel,Cricetidae,A,Y,601,NA
MIXMOR,mod,2017-08-17,3,J1,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMOR,mod,2017-08-17,3,J3,089,OTBE,Otospermophilus beecheyi,O. beecheyi,California ground squirrel,Cricetidae,S,Y,243,NA
MIXMOR,mod,2017-08-17,3,J4,249,NESE,Neotamias senex,N. senex,Shadow chipmunk,Sciuridae,A,Y,69,NA
MIXMOR,mod,2017-08-17,3,J5,313,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,19,NA
MIXMOR,mod,2017-08-17,3,J6,491,OTBE,Otospermophilus beecheyi,O. beecheyi,California ground squirrel,Cricetidae,S,Y,243,NA
MIXMOR,mod,2017-08-17,3,J9,423,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,19,NA
MIXMOR,mod,2017-08-17,3,J10,400294,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,18,NA
MIXMOR,mod,2017-08-17,3,B4,716,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,S,Y,21,NA
MIXMOR,mod,2017-08-17,3,B8,665,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,18,NA
MIXMOR,mod,2017-08-17,3,B10,DAY3-5,SOTR,Sorex trowbridgii,S. trowbridgii,Trowbridge's shrew,Soricidae,A,N,6,NA
MIXMOR,mod,2017-08-17,3,B9,666,OTBE,Otospermophilus beecheyi,O. beecheyi,California ground squirrel,Cricetidae,A,N,705,NA
MIXMOR,mod,2017-08-17,3,D7,713,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,17,NA
MIXMOR,mod,2017-08-17,3,D10,659,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,16,NA
MIXMOR,mod,2017-08-17,3,F1,724,NESE,Neotamias senex,N. senex,Shadow chipmunk,Sciuridae,A,Y,67,NA
MIXMOR,mod,2017-08-17,3,F4,232,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,S,Y,11,NA
MIXMOR,mod,2017-08-17,3,F6,311,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,13,NA
MIXMOR,mod,2017-08-17,3,F8,041040,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,13,NA
MIXMOR,mod,2017-08-17,3,H3,221,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,23,escaped
MIXMOR,mod,2017-08-17,3,H4,286,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,NA,dead
MIXMOR,mod,2017-08-17,3,I6,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMOR,mod,2017-08-17,3,H8,324,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,S,Y,13,NA
MIXMOR,mod,2017-08-17,3,I10,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXMOR,mod,2017-08-17,3,I9,707,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,24,NA
MIXMOR,mod,2017-08-17,3,I2,479,NESE,Neotamias senex,N. senex,Shadow chipmunk,Sciuridae,A,Y,65,NA
MIXMOR,mod,2017-08-17,3,I3,323,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,16,NA
MIXMOR,mod,2017-08-17,3,I5,668,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,NA,dead
MIXMOR,mod,2017-08-17,3,H7,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,escaped
MIXRAV,mod,2017-07-04,1,D2,024,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,15,NA
MIXRAV,mod,2017-07-04,1,D5,NA,MISS,NA,NA,NA,NA,NA,NA,NA,hole in trap…animal probably escaped
MIXRAV,mod,2017-07-04,1,E8,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,treadle too light
MIXRAV,mod,2017-07-04,1,E2,005,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,17,NA
MIXRAV,mod,2017-07-04,1,E1,028,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,14,NA
MIXRAV,mod,2017-07-04,1,C1,049,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,20,NA
MIXRAV,mod,2017-07-04,1,J1,KING-074,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,NA,dead; heatstroke - trap in full sun
MIXRAV,mod,2017-07-04,1,A2,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,mod,2017-07-04,1,C3,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,mod,2017-07-04,1,C6,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,mod,2017-07-04,1,G8,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,mod,2017-07-04,1,A1,392,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,17,NA
MIXRAV,mod,2017-07-04,1,A3,NA,SPRU,NA,NA,NA,NA,NA,N,89,escaped
MIXRAV,mod,2017-07-04,1,B1,380,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,17,NA
MIXRAV,mod,2017-07-04,1,B6,387,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,19,NA
MIXRAV,mod,2017-07-04,1,H1,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,mod,2017-07-04,1,H2,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,mod,2017-07-04,1,H5,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,mod,2017-07-04,1,I3,140,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,18,NA
MIXRAV,mod,2017-07-04,1,J2,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,mod,2017-07-04,1,J5,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,mod,2017-07-04,1,F3,367,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,22,NA
MIXRAV,mod,2017-07-05,2,A1,361,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,S,N,12,early pregnancy? Has bred but no big nipples
MIXRAV,mod,2017-07-05,2,A2,366,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,16,NA
MIXRAV,mod,2017-07-05,2,A5,380,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,19,NA
MIXRAV,mod,2017-07-05,2,A10,387,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,16,NA
MIXRAV,mod,2017-07-05,2,B1,148,NEQU,Neotamias quadrimaculatus,N. quadrimaculatus,Long-eared chipmunk,Sciuridae,A,N,92,NA
MIXRAV,mod,2017-07-05,2,J2,020,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,15,NA
MIXRAV,mod,2017-07-05,2,J3,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,mod,2017-07-05,2,I10,049,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,19,post-lactacting (previous litter)
MIXRAV,mod,2017-07-05,2,H7,NA,MISS,NA,NA,NA,NA,NA,NA,NA,treadle too tight
MIXRAV,mod,2017-07-05,2,G8,002,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,19,NA
MIXRAV,mod,2017-07-05,2,G3,367,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,23,very pregnant
MIXRAV,mod,2017-07-05,2,G2,140,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,19,NA
MIXRAV,mod,2017-07-05,2,A4,048,NEQU,Neotamias quadrimaculatus,N. quadrimaculatus,Long-eared chipmunk,Sciuridae,A,N,82,NA
MIXRAV,mod,2017-07-05,2,E2,005,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,14,NA
MIXRAV,mod,2017-07-05,2,E9,285,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,12,CHECK BODY LENGTH AGAINST RECAPTURE
MIXRAV,mod,2017-07-05,2,C1,028,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,15,CHECK BODY LENGTH AGAINST RECAPTURE
MIXRAV,mod,2017-07-05,2,C4,024,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,12,NA
MIXRAV,mod,2017-07-06,3,C4,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,mod,2017-07-06,3,C5,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,mod,2017-07-06,3,C6,NA,MISS,NA,NA,NA,NA,NA,NA,NA,hair and feces. Perhaps squirrel
MIXRAV,mod,2017-07-06,3,C9,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,mod,2017-07-06,3,B1,380,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,12,NA
MIXRAV,mod,2017-07-06,3,B3,366,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,15,NA
MIXRAV,mod,2017-07-06,3,A3,387,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,13,NA
MIXRAV,mod,2017-07-06,3,J2,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,mod,2017-07-06,3,J3,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,mod,2017-07-06,3,J5,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,mod,2017-07-06,3,J7,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,mod,2017-07-06,3,J8,016358,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,18,faulty pliars - left tag not closed completely; early pregnancy
MIXRAV,mod,2017-07-06,3,I4,367,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,25,huge
MIXRAV,mod,2017-07-06,3,I1,020,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,16,NA
MIXRAV,mod,2017-07-06,3,H4,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,trap knocked over
MIXRAV,mod,2017-07-06,3,H10,361,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,12,NA
MIXRAV,mod,2017-07-06,3,G6,140,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,19,NA
MIXRAV,mod,2017-07-06,3,D6,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,mod,2017-07-06,3,D9,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,mod,2017-07-06,3,F3,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,mod,2017-07-06,3,F4,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,mod,2017-07-06,3,G4,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,mod,2017-07-06,3,E2,005,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,16,NA
MIXRAV,mod,2017-07-06,3,D2,049,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,23,NA
MIXRAV,mod,2017-07-06,3,D1,028,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,14,NA
MIXRAV,mod,2017-07-06,3,G8,285,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,15,NA
MIXRIV,mod,2017-07-18,1,B5,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,very large Jerusalem cricket
MIXRIV,mod,2017-07-18,1,A8,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRIV,mod,2017-07-18,1,A10,455,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,11,very orange
MIXRIV,mod,2017-07-18,1,D9,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA
MIXRIV,mod,2017-07-18,1,F5,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,might have been hit by pinecone
MIXRIV,mod,2017-07-18,1,G10,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRIV,mod,2017-07-18,1,G6,252,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,17,NA
MIXRIV,mod,2017-07-18,1,J3,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRIV,mod,2017-07-18,1,J5,NA,MISS,NA,NA,NA,NA,NA,NA,NA,was never set
MIXRIV,mod,2017-07-18,1,J9,126,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,21,escaped
MIXRIV,mod,2017-07-18,1,I10,NA,MISS,NA,NA,NA,NA,NA,NA,NA,was never set
MIXRIV,mod,2017-07-18,1,I6,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRIV,mod,2017-07-18,1,I3,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRIV,mod,2017-07-18,1,I2,NA,MISS,NA,NA,NA,NA,NA,NA,NA,NA
MIXRIV,mod,2017-07-18,1,H8,416,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,13,NA
MIXRIV,mod,2017-07-18,1,H9,NA,SPRU,NA,NA,NA,NA,NA,N,460,escaped
MIXRIV,mod,2017-07-19,2,J10,264,NEAM,Neotamias amoenus,N. amoenus,Yellow-pine chipmunk,Sciuridae,S,N,37,NA
MIXRIV,mod,2017-07-19,2,H10,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRIV,mod,2017-07-19,2,G10,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRIV,mod,2017-07-19,2,G8,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRIV,mod,2017-07-19,2,G2,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRIV,mod,2017-07-19,2,E6,252,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,24,NA
MIXRIV,mod,2017-07-19,2,B9,260,OTBE,Otospermophilus beecheyi,O. beecheyi,California ground squirrel,Cricetidae,A,N,430,got away while tagging; 260 is a bad tag; escaped
MIXRIV,mod,2017-07-19,2,C2,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRIV,mod,2017-07-19,2,C8,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
MIXRIV,mod,2017-07-19,2,E4,460,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,N,8,NA
MIXRIV,mod,2017-07-20,3,J4,264,NEAM,Neotamias amoenus,N. amoenus,Yellow-pine chipmunk,Sciuridae,S,Y,45,look at Haley's notes
MIXRIV,mod,2017-07-20,3,J10,416,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,13,NA
MIXRIV,mod,2017-07-20,3,I5,457,NEAM,Neotamias amoenus,N. amoenus,Yellow-pine chipmunk,Sciuridae,S,N,46,look at Haley's notes
MIXRIV,mod,2017-07-20,3,G10,453,NEAM,Neotamias amoenus,N. amoenus,Yellow-pine chipmunk,Sciuridae,S,N,47,look at Haley's notes
MIXRIV,mod,2017-07-20,3,E6,460,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,15,NA
MIXRIV,mod,2017-07-20,3,A10,455,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,17,NA
MIXRIV,mod,2017-07-20,3,D5,252,PEMA,Peromyscus maniculatus,P. maniculatus,Deer mouse,Cricetidae,A,Y,18,NA
MIXWAT,mod,2017-08-08,1,A4,NA,SPRU,NA,NA,NA,NA,NA,NA,NA,NA
